"","LAT","LON","biomass","binomial","DBH","levelWD","quantity"
"1",7.01642066284844,34.2337475212155,0.610443581481463,"Xymalos monospora",36.7254155529607,"dataset",1
"2",7.01642066284844,34.2337475212155,0.888466486267393,"Leptonychia mildbraedii",42.7892261566662,"dataset",1
"3",7.01642066284844,34.2337475212155,0.350956680473018,"Alangium chinense",32.5938480934588,"species",1
"4",7.01642066284844,34.2337475212155,0.338577394032735,"Newtonia buchananii",29.5773466615467,"species",1
"5",7.01642066284844,34.2337475212155,0.484931274858128,"Drypetes sppTEAM3",30.3026928133612,"genus",1
"6",7.01642066284844,34.2337475212155,0.722516688129718,"Cassipourea gummifera",36.4878615429013,"genus",1
"7",7.01642066284844,34.2337475212155,0.374721768437216,"Myrianthus holstii",31.5943514636115,"species",1
"8",7.01642066284844,34.2337475212155,0.809933548083248,"Carapa grandiflora",40.6975688311145,"species",1
"9",7.01642066284844,34.2337475212155,0.712996750352889,"Sapium ellipticum",38.6127653057751,"species",1
"10",7.01642066284844,34.2337475212155,0.432160895946915,"Clausena anisata",33.1300541125734,"species",1
"11",7.01642066284844,34.2337475212155,0.692941253783742,"Psychotria mahonii",37.8458377105349,"genus",1
"12",7.01642066284844,34.2337475212155,0.569243961243914,"Millettia dura",32.2898528632537,"genus",1
"13",7.01642066284844,34.2337475212155,0.439264892330482,"unknown sppET1",32.1428396532243,"dataset",1
"14",7.01642066284844,34.2337475212155,0.380681464166802,"Ilex mitis",30.384974260632,"species",1
"15",7.01642066284844,34.2337475212155,0.449118016787756,"Macaranga barteri",36.7064486834598,"genus",1
"16",7.01642066284844,34.2337475212155,0.501160990967627,"unknown sppTEAM9",33.9028624984724,"dataset",1
"17",7.01642066284844,34.2337475212155,0.732191349898829,"unknown sppTEAM9",39.5437196717262,"dataset",1
"18",7.01642066284844,34.2337475212155,0.868312359555233,"Ilex mitis",42.4557336806807,"species",1
"19",7.01642066284844,34.2337475212155,0.750181125208834,"Psychotria mahonii",39.0874592622984,"genus",1
"20",7.01642066284844,34.2337475212155,0.42214234070514,"Polyscias fulva",42.7935629490826,"species",1
"21",7.01642066284844,34.2337475212155,0.636345018422607,"unknown sppTEAM2",37.3504954320083,"dataset",1
"22",7.00896713972814,34.232346531241,0.61618251060013,"Carapa grandiflora",36.4408430701117,"species",1
"23",7.00896713972814,34.232346531241,0.191955524203307,"Polyscias fulva",31.1004845762642,"species",1
"24",7.00896713972814,34.232346531241,0.591352401907748,"Psychotria mahonii",35.5124771902171,"genus",1
"25",7.00896713972814,34.232346531241,0.436881378306709,"Leptonychia mildbraedii",32.0954146455172,"dataset",1
"26",7.00896713972814,34.232346531241,0.374857927234528,"Leptonychia mildbraedii",30.1724634484188,"dataset",1
"27",7.00896713972814,34.232346531241,0.922172765645492,"Maesa lanceolata",39.7430713963288,"species",1
"28",7.00896713972814,34.232346531241,0.532764623302026,"Psychotria mahoni",34.0425253916464,"genus",1
"29",7.00896713972814,34.232346531241,0.370063407181934,"Polyscias fulva",40.5852008714781,"species",1
"30",7.00896713972814,34.232346531241,0.620215006184525,"Maesa lanceolata",33.8315507125224,"species",1
"31",7.00896713972814,34.232346531241,0.363365353312926,"Alangium chinense",33.0788504895146,"species",1
"32",7.00896713972814,34.232346531241,0.463216954587875,"Sapium ellipticum",32.4416682180255,"species",1
"33",7.00896713972814,34.232346531241,0.267346213021166,"Polyscias fulva",35.5602957943888,"species",1
"34",-0.875030976841072,28.3763082592924,0.707288722665732,"Bridelia micrantha",32.7932176759722,"species",1
"35",-0.875030976841072,28.3763082592924,0.486342154848313,"Macaranga barteri",31.3497497930963,"genus",1
"36",-0.875030976841072,28.3763082592924,0.809881172994716,"Carapa grandiflora",33.6342698321646,"species",1
"37",-0.875030976841072,28.3763082592924,0.737744821661042,"Sapium ellipticum",32.3671504886662,"species",1
"38",-0.875030976841072,28.3763082592924,0.709536701017055,"Newtonia buchananii",32.9896910847756,"species",1
"39",-0.875030976841072,28.3763082592924,0.797332064182766,"Croton macrostachyus",35.1799703977062,"species",1
"40",-0.875030976841072,28.3763082592924,0.437071451180204,"Sapium ellipticum",26.2173829799302,"species",1
"41",-0.875030976841072,28.3763082592924,0.554824306886645,"unknown sppTEAM9",29.2275660365188,"dataset",1
"42",-0.875030976841072,28.3763082592924,0.642706291163886,"Leptonychia mildbraedii",31.0118768163024,"dataset",1
"43",-0.875030976841072,28.3763082592924,0.38030036754367,"Leptonychia mildbraedii",25.1156420324459,"dataset",1
"44",-0.875030976841072,28.3763082592924,0.984120550903653,"Syzygium guineense",35.0255346848933,"species",1
"45",-0.875030976841072,28.3763082592924,0.565814476663437,"Macaranga barteri",33.3269233539893,"genus",1
"46",-0.875030976841072,28.3763082592924,0.53685601851958,"Ilex mitis",28.8867737581284,"species",1
"47",-0.875030976841072,28.3763082592924,0.532191857401301,"Macaranga barteri",32.5115003614773,"genus",1
"48",-0.875030976841072,28.3763082592924,0.750813030999064,"Millettia dura",29.8772998372165,"genus",1
"49",-0.875030976841072,28.3763082592924,0.604443344838385,"Millettia dura",27.3816083071163,"genus",1
"50",-0.875030976841072,28.3763082592924,0.515516471652467,"Maesa lanceolata",25.9759546340321,"species",1
"51",-0.875030976841072,28.3763082592924,0.366667042123615,"Macaranga barteri",27.9786174108231,"genus",1
"52",-0.875030976841072,28.3763082592924,0.471181901904578,"Newtonia buchananii",27.9707313443824,"species",1
"53",-0.875030976841072,28.3763082592924,0.443543396748279,"Newtonia buchananii",27.2996593641903,"species",1
"54",-0.875030976841072,28.3763082592924,0.33382502301373,"Ficus natelensis",26.3501682415406,"genus",1
"55",-0.875030976841072,28.3763082592924,0.800442544782896,"Bridelia micrantha",34.476936473607,"species",1
"56",-0.875030976841072,28.3763082592924,0.682206148185583,"Ilex mitis",31.8160871340274,"species",1
"57",-0.875030976841072,28.3763082592924,0.808024712300816,"Millettia dura",30.7750011414296,"genus",1
"58",-0.875030976841072,28.3763082592924,0.743846612334353,"Trichoscypha submontana",31.420062778937,"genus",1
"59",-0.875030976841072,28.3763082592924,0.648255981961328,"unknown sppTEAM2",31.1196467006637,"dataset",1
"60",-0.875030976841072,28.3763082592924,0.298569685726191,"Macaranga barteri",25.7643366541614,"genus",1
"61",-0.875030976841072,28.3763082592924,0.489108332086287,"Drypetes sppTEAM3",25.1824288173601,"genus",1
"62",-0.875030976841072,28.3763082592924,1.11989034562638,"Parinari excelsa",35.019104728312,"species",1
"63",-0.875030976841072,28.3763082592924,0.890861567869243,"Ilex mitis",35.4441271593609,"species",1
"64",-0.875030976841072,28.3763082592924,0.685055476105059,"Xymalos monospora",31.8210536097523,"dataset",1
"65",-0.875030976841072,28.3763082592924,0.686342871580145,"Albizia gummifera",31.8080262983666,"species",1
"66",-0.875030976841072,28.3763082592924,1.03971454286247,"Millettia dura",34.0756234298888,"genus",1
"67",-0.875030976841072,28.3763082592924,0.502365767125065,"Tabernaemontana holstii",28.203038230738,"genus",1
"68",-0.875030976841072,28.3763082592924,0.460542794209901,"Xymalos monospora",27.1191142703061,"dataset",1
"69",-0.875030976841072,28.3763082592924,0.537631505869157,"Erythrina abyssinica",31.3425218949066,"species",1
"70",-0.875030976841072,28.3763082592924,0.66302516651923,"Cassipourea sppTEAM1",29.1526160722966,"genus",1
"71",-0.875030976841072,28.3763082592924,0.633404084815643,"Albizia gummifera",30.7940797928519,"species",1
"72",-0.875030976841072,28.3763082592924,0.420814725167287,"Myrianthus holstii",27.4047028861835,"species",1
"73",-0.875030976841072,28.3763082592924,0.776459032932734,"Leptonychia mildbraedii",33.4735355502816,"dataset",1
"74",-0.875030976841072,28.3763082592924,0.611877054672482,"unknown sppTEAM9",30.4031102633591,"dataset",1
"75",-0.875030976841072,28.3763082592924,0.867537870451703,"Chrysophyllum sppTEAM5",32.2206811833349,"genus",1
"76",-0.875030976841072,28.3763082592924,0.425477321507784,"Sapium ellipticum",25.9363400777894,"species",1
"77",-0.875030976841072,28.3763082592924,0.694162155759304,"Maesa lanceolata",29.2738148142996,"species",1
"78",-0.875030976841072,28.3763082592924,0.645064678132848,"Alangium chinense",34.4848987393954,"species",1
"79",-0.875030976841072,28.3763082592924,0.724855578848954,"Sapium ellipticum",32.1374640799722,"species",1
"80",-0.875030976841072,28.3763082592924,0.659530108956127,"Macaranga barteri",35.4611613214532,"genus",1
"81",-0.875030976841072,28.3763082592924,0.691553254307032,"Psychotria mahonii",31.2690848093392,"genus",1
"82",-0.875030976841072,28.3763082592924,0.756958927713984,"unknown sppTEAM9",33.1308857396821,"dataset",1
"83",-0.875030976841072,28.3763082592924,0.823977530550162,"Sapium ellipticum",33.8470822951381,"species",1
"84",-0.875030976841072,28.3763082592924,0.546691603099851,"Millettia dura",26.300069400966,"genus",1
"85",-0.875030976841072,28.3763082592924,0.54325851640946,"Dichaetanthera corymbosa",28.9807831108694,"dataset",1
