"","ID","LAT","LON","Ecoregion_WWF","Equations","DBH5","DBH6","DBH7","DBH8","DBH9","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH30","DBH35","DBH40","DBH45","DBH50","DBH55","DBH60","DBH65","DBH70","DBH75","DBH80","DBH85","DBH90","DBH95","DBH100","DBH110","DBH120","DBH130","DBH140","DBH150","DBH160","DBH170","DBH180","DBH190","DBH200","DBH210","DBH220","DBH230","DBH240","DBH250","DBH260","DBH270","DBH280","DBH290","DBH300"
"11",36895,-5.3,32.9667,"Tropical and subtropical grasslands, savannas, and shrublands","Biomass=0.1054*(DBH)^(2.4809)",5.71367185597007,8.98164835859661,13.1657116265587,18.336504931734,24.559575306248,31.8963222869457,40.4046848311256,50.1396576379298,61.1536908757842,73.4970071371741,87.2178577831785,102.362733748464,118.976541377155,137.102750900909,156.78352316503,178.059818813305,200.971493149317,225.557379171058,251.855360742755,279.902437467684,309.734782520915,486.889861923465,713.705464748446,994.011121112949,1331.36009698185,1729.08082504623,2190.31414202033,2718.04127811968,3315.10552604992,3984.22942293836,4728.02864662,5549.02344325196,6449.64815927238,7432.25929030928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",36958,45.4972,-89.2585,"Temperate broadleaf and mixed forests","log Biomass=-2.474+0*(DBH)+2.555*(LOG((DBH)^(1)))",5.1454553371258,8.19845272077971,12.155727171145,17.0981990456096,23.101759768808,30.2381663409588,38.5756952724456,48.179638315139,59.1126891806511,71.4352522981406,85.205694104637,100.480550893435,117.314703116226,135.761523303454,155.873002906451,177.699862063954,201.291645365357,226.696806004718,253.962780216091,283.136053501184,314.26221987017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",36968,44.8831,-68.6719,"Temperate broadleaf and mixed forests","log Biomass=0.7164+0*(DBH)+2.2087*(log((DBH)^(1)))",4.14429682732878,6.19924030504572,8.71372492025339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",36998,57.575924,-103.345058,"Boreal forest/taigas","Biomass=-19.78931+(4.01599*(DBH))-0.05686*((DBH)^(2))+0.00744*((DBH)^(3))",NA,3.86671,8.0884,12.50885,17.1727,22.12459,27.40916,33.07105,39.1549,45.70535,52.76704,60.38461,68.6027,77.46595,87.019,97.30649,108.37306,120.26335,133.022,146.69365,161.32294,250.39639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",37010,49.7101,-122.9245,"Temperate coniferous forests","Biomass= -1904.55+6526.13*(DBH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291771.3,324401.95,357032.6,389663.25,422293.9,454924.55,487555.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",37029,47.85,-68.3333,"Boreal forest/taigas","Biomass=0+0*(DBH)+0.1148*((DBH)^(2.1439))",3.61795932811146,5.34835657236091,7.44299240877832,9.91006518590352,12.7568193072829,15.989757896082,19.6147901322787,23.6373377858313,28.062414882712,32.8946889242297,38.1385290019053,43.7980443355902,49.8771156433896,56.3794210351149,63.3084576467803,70.6675599111212,78.4599151343494,86.6885768893676,95.3564766195903,104.466433761886,114.021164633003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",37032,41.312521,-101.879768,"Temperate grasslands, savannas, and shrublands","Biomass=0+0*(DBH)+0.1231*((DBH)^(2.242))",4.54306345301594,6.83711927446017,9.65979385940169,13.0312418118868,16.9695278561967,21.4910707024514,26.610954539976,32.3431568253734,38.7007203530745,45.6958866963858,53.3402019629876,61.6446021536601,70.619483139907,80.2747588089787,90.6199099473656,101.664025764631,113.415839490258,125.883759140253,139.075894305202,153.000079629778,167.66389551689,252.32710560285,356.499240018811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",37033,37.4348,-88.669,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH)+0.12147*((DBH)^(2.4777))",6.55099112745132,10.2918721969698,15.0788577855058,20.9920616071705,28.1057835373435,36.4895940215622,46.2091188881531,57.3266290371758,69.9014968177696,83.99055779458,99.6484032552916,116.927620694135,135.878994356622,156.551674545554,178.993322094594,203.250232820335,229.367445628623,257.388837126819,287.357204984674,319.31434182923,353.30110111094,555.05032886484,813.216955338347,1132.12158833856,1515.77128989219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",37137,44.5167,-123.8667,"Temperate coniferous forests","log Biomass=-2.1253+0*(DBH)+2.2985*(LOG((DBH)^(1)))",NA,NA,NA,NA,NA,23.7407228243339,29.5552763479521,36.0987390201034,43.3903079969846,51.4480866018795,60.2892243579887,69.9300305141273,80.386067495635,91.6722288502836,103.80280501308,116.79153935763,130.651676399283,145.396003582478,161.036887768073,177.586307300882,195.055880359858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",37229,45.375,127.534,"Temperate broadleaf and mixed forests","2.273+2.308*(Log10(DBH))",3.88622277000753,4.06897308588545,4.2234862763529,4.35733168997741,4.47539171178596,4.581,4.67653431734518,4.76375031587792,4.84398125712418,4.91826350634537,4.98741862590051,5.05210891996987,5.11287611054106,5.17016894177843,5.22436331099913,5.27577722999247,5.32468213224589,5.37131154733765,5.4158678455286,5.45852754587039,5.49944554001506,5.68219585589298,5.83670904636044,5.97055445998494,6.08861448179349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",37250,30.0684,-83.3669,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.669*((DBH^2)^(1.16332))",5.85276641445848,8.94514625878607,12.8040842932485,17.4692760691821,22.9767401605183,29.3595652772728,36.6484404075183,44.8720462943473,54.0573537432545,64.2298567895459,75.4137588235723,87.6321238163245,100.907001057806,115.259529397106,130.710025348721,147.278058311199,164.982515355872,183.841657476148,203.873168772159,225.094199735903,247.521405567901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
