"","ID","LAT","LON","Ecoregion_WWF","Equations","DBH5","DBH6","DBH7","DBH8","DBH9","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH30","DBH35","DBH40","DBH45","DBH50","DBH55","DBH60","DBH65","DBH70","DBH75","DBH80","DBH85","DBH90","DBH95","DBH100","DBH110","DBH120","DBH130","DBH140","DBH150","DBH160","DBH170","DBH180","DBH190","DBH200","DBH210","DBH220","DBH230","DBH240","DBH250","DBH260","DBH270","DBH280","DBH290","DBH300"
"sud_biomass239",37727,30.684,-88.7733,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass240",37727,32.3166,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass241",37727,31.8884,-87.3012,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass242",37727,31.7278,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass243",37727,30.684,-86.2574,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass244",37727,35.6956,-76.5957,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass245",37727,33.8957,-79.0847,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass246",37727,31.1925,-87.8633,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass247",37727,29.3726,-82.564,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass248",37727,33.4942,-79.4862,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass249",37727,36.7929,-76.8365,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass250",37727,29.8276,-82.9387,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass251",37727,29.3726,-81.6808,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass252",37727,29.9882,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass253",37727,30.3896,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass254",37727,31.0587,-82.1358,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass255",37727,32.2096,-81.3061,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass256",37727,31.7546,-90.7806,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass257",37727,32.7716,-80.6905,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass258",37727,32.9054,-80.1285,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass259",37727,33.2266,-81.092,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass260",37727,31.1658,-88.7465,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass261",37727,31.1658,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.89221*((DBH^2)^(1.21296))",6.78334968371729,10.5567825031643,15.3440190836002,21.2140190240903,28.2302602097437,36.4517927791235,45.9339967687393,56.729148011244,68.886853776641,82.4543964432338,97.4770101551169,113.998107356122,132.059466994753,151.70139285852,172.962848243985,195.881571607851,220.494176737291,246.836240176469,274.94237805571,304.846314027687,336.580939679091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass262",37731,35.212,-83.4217,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.94915*((DBH^2)^(1.21733))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.777605165441,794.343565953404,1099.5096764593,1464.66416509482,1892.96240193101,2387.36654101862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass263",37731,35.8022,-82.3452,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.94915*((DBH^2)^(1.21733))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.777605165441,794.343565953404,1099.5096764593,1464.66416509482,1892.96240193101,2387.36654101862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass264",37731,34.766,-84.1435,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.94915*((DBH^2)^(1.21733))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.777605165441,794.343565953404,1099.5096764593,1464.66416509482,1892.96240193101,2387.36654101862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass265",37732,41.312521,-101.879768,"Temperate grasslands, savannas, and shrublands","Biomass=0+0*(DBH^2)+2.93819*((DBH^2)^(1.19746))",6.74801533061248,10.4426040283264,15.1057055807925,20.7982641377601,27.5761281418045,35.4910475228381,44.5913876356527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass266",37733,6.088611,-73.132361,"Tropical and subtropical moist broadleaf forests","Biomass=exp(2.345+0.102*(DBH))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8544821867832,98.3959849625879,108.96208743196,120.662814667127,133.620006614547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass267",37736,39.5908,-82.5578,"Temperate broadleaf and mixed forests","log Biomass=5.67+0*(DBH)+1.97*(log((DBH)^(1)))",6.90908635617478,9.89481492904081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass268",37746,3.933888889,-53.12578333,"Tropical and subtropical moist broadleaf forests","log Biomass=-0.968+2.657*LOG((DBH))",27.3379687692765,44.3762718919641,66.8387676363468,95.3044187425138,130.324266445408,172.426074688341,222.117770693116,279.890083868746,346.218626072529,421.565568305624,506.381017191496,601.104162599443,706.164247173528,821.981394794529,948.967325577013,1087.52597836903,1238.05405694796,1400.94151260356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass269",37746,3.933888889,-53.12578333,"Tropical and subtropical moist broadleaf forests","log Biomass=-0.968+2.657*LOG((DBH))",27.3379687692765,44.3762718919641,66.8387676363468,95.3044187425138,130.324266445408,172.426074688341,222.117770693116,279.890083868746,346.218626072529,421.565568305624,506.381017191496,601.104162599443,706.164247173528,821.981394794529,948.967325577013,1087.52597836903,1238.05405694796,1400.94151260356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass270",37746,3.933888889,-53.12578333,"Tropical and subtropical moist broadleaf forests","log Biomass=-0.968+2.657*LOG((DBH))",27.3379687692765,44.3762718919641,66.8387676363468,95.3044187425138,130.324266445408,172.426074688341,222.117770693116,279.890083868746,346.218626072529,421.565568305624,506.381017191496,601.104162599443,706.164247173528,821.981394794529,948.967325577013,1087.52597836903,1238.05405694796,1400.94151260356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass271",37746,3.933888889,-53.12578333,"Tropical and subtropical moist broadleaf forests","log Biomass=-0.968+2.657*LOG((DBH))",27.3379687692765,44.3762718919641,66.8387676363468,95.3044187425138,130.324266445408,172.426074688341,222.117770693116,279.890083868746,346.218626072529,421.565568305624,506.381017191496,601.104162599443,706.164247173528,821.981394794529,948.967325577013,1087.52597836903,1238.05405694796,1400.94151260356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass272",37779,-3.34,103.94,"Tropical and subtropical moist broadleaf forests","0.0226*((DBH)^2.7470)",NA,NA,NA,NA,9.44958231670821,12.6214264010524,16.3988783905821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass273",37823,44.8831,-68.6719,"Temperate broadleaf and mixed forests","log Biomass=7.2314+1.4392*(log((DBH)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass274",37840,33.8055,-88.9553,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass275",37840,35.8935,-85.335,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass276",37840,35.1945,-84.7525,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass277",37840,35.1855,-86.3655,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass278",37840,35.1766,-87.4498,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass279",37840,34.6837,-87.5036,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass280",37840,35.1407,-89.2152,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.20539*((DBH^2)^(1.23749))",5.34724480150197,8.39657298405829,12.2968544521407,17.1128735627207,22.904689649479,29.7285197746093,37.6373773707464,46.6815519509062,56.908980266182,68.3655404449176,81.0952897650771,95.1406600959869,110.542620849613,127.340816523785,145.573684051531,165.278553871537,186.491737710461,209.248605397004,233.583652531893,259.530560465861,287.122249754273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
